
1%,2.4945309162139893

2%,0.9766035079956055

3%,0.7448091506958008

4%,0.6110022068023682

5%,0.5689399242401123

6%,0.5360283851623535

7%,0.538982629776001

8%,0.53849196434021

9%,0.5358757972717285

10%,0.5407371520996094

11%,0.542212724685669

12%,0.5406699180603027

13%,0.5364065170288086

14%,0.5384786128997803

15%,0.5386917591094971

16%,0.5347638130187988

17%,0.4947941303253174

18%,0.4104623794555664

19%,0.4081077575683594

20%,0.4088773727416992

21%,0.40767383575439453

22%,0.40898704528808594

23%,0.40774059295654297

24%,0.4225802421569824

25%,0.4096670150756836

26%,0.4083898067474365

27%,0.41043829917907715

28%,0.4114108085632324

29%,0.4096794128417969

30%,0.40892910957336426
