
1%,2.4285998344421387

2%,0.9462850093841553

3%,0.7225890159606934

4%,0.5783233642578125

5%,0.5486862659454346

6%,0.5205249786376953

7%,0.5218727588653564

8%,0.5212235450744629

9%,0.5193161964416504

10%,0.5189495086669922

11%,0.5201239585876465

12%,0.5209083557128906

13%,0.5192685127258301

14%,0.5207502841949463

15%,0.5204803943634033

16%,0.5204365253448486

17%,0.479372501373291

18%,0.39617276191711426

19%,0.39643263816833496

20%,0.39612507820129395

21%,0.3965325355529785

22%,0.39524102210998535

23%,0.39699602127075195

24%,0.3943500518798828

25%,0.3962385654449463

26%,0.40090346336364746

27%,0.39554500579833984

28%,0.3956902027130127

29%,0.39519810676574707

30%,0.394550085067749
