
1%,2.6587018966674805

2%,1.0639374256134033

3%,0.8693299293518066

4%,0.6627025604248047

5%,0.6437838077545166

6%,0.607609748840332

7%,0.6127834320068359

8%,0.6244676113128662

9%,0.6150417327880859

10%,0.607309103012085

11%,0.5997364521026611

12%,0.6045122146606445

13%,0.6013116836547852

14%,0.6054074764251709

15%,0.6007273197174072

16%,0.5996980667114258

17%,0.5551731586456299

18%,0.4626622200012207

19%,0.46531128883361816

20%,0.46266746520996094

21%,0.4630126953125

22%,0.46215248107910156

23%,0.46190476417541504

24%,0.46602869033813477

25%,0.46921277046203613

26%,0.4688417911529541

27%,0.4615333080291748

28%,0.4636354446411133

29%,0.46398067474365234
