
1,14.589962720870972

2,14.075828075408936

3,13.820536851882935

4,13.99881649017334

5,13.857792139053345

6,13.69797945022583

7,13.653643131256104

8,13.99723768234253

9,13.55200457572937

10,13.68424105644226

11,14.122684240341187

12,13.381783962249756

13,13.718663454055786

14,13.734290599822998

15,13.641058921813965

16,13.720724821090698

17,13.38590121269226

18,13.320557117462158

19,13.590437412261963

20,13.302112102508545

21,13.1844482421875

22,13.402808904647827

23,13.466323614120483

24,13.430790901184082

25,13.591672658920288

26,13.274531841278076

27,13.749472856521606

28,13.174026250839233

29,13.745142459869385

30,13.141629219055176

31,13.628200054168701

32,13.18999719619751

33,13.650522947311401

34,13.108595132827759

35,13.606656789779663

36,13.321296453475952

37,13.515542030334473

38,13.063716411590576

39,13.524580001831055

40,12.974346399307251

41,13.42857050895691

42,13.295630693435669

43,13.70548939704895

44,13.073021411895752

45,13.61493182182312

46,13.260492324829102

47,13.472230672836304

48,12.787877082824707

49,13.303650856018066

50,13.087766408920288
