
1,19.652624130249023

2,11.426264524459839

3,7.98615574836731

4,7.134623765945435

5,6.33147931098938

6,6.354860305786133

7,6.047058820724487

8,5.22152042388916

9,4.611732006072998

10,4.598837375640869

11,4.614030122756958

12,4.59943413734436

13,4.622260332107544

14,4.677037477493286

15,4.6167988777160645

16,4.619472980499268

17,4.61630654335022

18,4.625888109207153

19,4.592777490615845

20,4.1987080574035645

21,4.186017990112305

22,4.1949896812438965

23,4.218433618545532

24,4.2060418128967285

25,4.19240403175354

26,4.192269802093506

27,4.185971260070801

28,4.195064067840576

29,4.192776679992676

30,4.174754619598389

31,4.1896443367004395

32,4.180989980697632

33,4.206044912338257

34,4.197339057922363

35,4.187059164047241

36,4.178292512893677

37,3.7261242866516113

38,3.6746022701263428

39,3.6495516300201416

40,3.6402063369750977

41,3.65164852142334

42,3.6508870124816895

43,3.6945109367370605

44,3.64867901802063

45,3.6696338653564453

46,3.0285873413085938

47,3.0191762447357178

48,3.0286777019500732

49,3.0246100425720215

50,3.043391704559326
