
1%,14.651326417922974

2%,13.989681482315063

3%,13.934398174285889

4%,13.834450244903564

5%,14.162658929824829

6%,13.581484079360962

7%,14.003287315368652

8%,14.103991270065308

9%,13.73577880859375

10%,13.825385332107544

11%,13.556405544281006

12%,13.42002534866333

13%,13.090779304504395

14%,13.20720100402832

15%,13.060153007507324

16%,13.101701736450195

17%,13.072822570800781

18%,12.563536882400513

19%,13.217707395553589

20%,12.532287359237671

21%,13.104741334915161

22%,12.674380540847778

23%,13.007444143295288

24%,12.717332363128662

25%,13.137631893157959

26%,12.637366771697998

27%,13.051051616668701

28%,12.823657274246216

29%,12.966200351715088

30%,12.539875745773315
