
1,14.79399585723877

2,6.0449934005737305

3,4.369416952133179

4,3.5326027870178223

5,3.5040783882141113

6,2.5593888759613037

7,2.536034107208252

8,2.54778790473938

9,2.551642417907715

10,2.5700523853302

11,2.5545852184295654

12,2.5554964542388916

13,2.5801925659179688

14,2.62186598777771

15,2.5473124980926514

16,2.539006233215332

17,2.5590872764587402

18,2.5554652214050293

19,2.537275552749634

20,2.565185070037842

21,2.5478639602661133

22,2.5721609592437744

23,2.567854166030884

24,2.5642945766448975

25,2.5739989280700684

26,2.5455591678619385

27,2.549891948699951

28,2.535295009613037

29,2.5623486042022705

30,2.5739245414733887

31,2.576288938522339

32,2.547391891479492

33,2.5489766597747803

34,2.550969123840332

35,2.5400474071502686

36,2.5662732124328613

37,2.574678659439087

38,2.5765676498413086

39,2.554276704788208

40,2.546720027923584

41,2.5612637996673584

42,2.5808706283569336

43,2.547238826751709

44,2.551133632659912

45,2.5787408351898193

46,2.584331512451172

47,2.6006102561950684

48,2.5823452472686768

49,2.586122989654541

50,2.5739386081695557
