
1%,17.138874769210815

2%,16.074267148971558

3%,16.065773963928223

4%,16.091559648513794

5%,16.02148723602295

6%,15.763188123703003

7%,16.130566358566284

8%,16.33432388305664

9%,15.654602766036987

10%,16.13275980949402

11%,15.61564826965332

12%,16.338773488998413

13%,15.436371088027954

14%,15.849078893661499

15%,15.994431495666504

16%,15.485697984695435

17%,15.821143865585327

18%,15.33413577079773

19%,15.705935955047607

20%,15.3246488571167

21%,15.49601125717163

22%,15.632095098495483

23%,15.298623085021973

24%,15.78326940536499

25%,15.134962558746338

26%,15.820841550827026

27%,15.137106657028198

28%,15.674225091934204

29%,15.308585166931152
