
1%,17.14450192451477

2%,16.08658456802368

3%,16.172229051589966

4%,16.096563816070557

5%,16.02404499053955

6%,15.774200916290283

7%,16.16422390937805

8%,16.072864770889282

9%,15.673905372619629

10%,16.248935222625732

11%,15.636820316314697

12%,16.16686248779297

13%,15.461626052856445

14%,15.855575799942017

15%,16.028684377670288

16%,15.463330030441284

17%,15.88853120803833

18%,15.340610027313232

19%,15.660794258117676

20%,15.322131633758545

21%,15.423691272735596

22%,16.361238956451416

23%,16.178637504577637

24%,16.661482572555542

25%,16.13947629928589

26%,16.661393642425537

27%,16.12614130973816

28%,17.129546642303467

29%,16.842098474502563
